id,color,com_1,com_2,com_3,compline,lauds,little_hours,matins,nobility,office_type,prime,rank_numeric,rank_verbose,mass_Ad Primam Missam,mass_Ad Secundam Missam,mass_Ad Tertiam Missam,mass_cre,mass_glo,mass_int,mass_pre,mass_seq,vespers_oration,vespers_proper,vespers_propers,vespers_admag_1,vespers_admag_2
Circumcision,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,3,d II cl,,,,True,True,Puer natus,et Comm de Nativitate,,,False,,firstVespers,secondVespers
8_Stephen,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,20,s,,,,False,True,Sederunt,de Nativitate,,,False,,firstVespers,secondVespers
8_John,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,20,s,,,,True,True,Introit,Communis,,,False,,firstVespers,secondVespers
8_Innocents,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,20,s,,,,True,True,Ex ore infantium,Communis,,,False,,firstVespers,secondVespers
SNameJesus,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,10,d II cl,,,,True,True,In nomine Jesu,de Nativitate,,,False,,firstVespers,secondVespers
SNameJesu_8_Ste,white,"{""id"": ""8_Stephen"", ""rank"": [20, ""s""], ""color"": ""white"", ""mass"": {""int"": ""Sederunt"", ""glo"": true, ""cre"": false, ""pre"": ""de Nativitate""}, ""matins"": {}, ""lauds"": {}, ""prime"": {}, ""little_hours"": {}, ""vespers"": {""proper"": false, ""admag"": [""firstVespers"", ""secondVespers""], ""propers"": {}, ""oration"": """"}, ""compline"": {}, ""office_type"": false, ""nobility"": [0, 0, 0, 0, 0, 0]}",,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,10,d II cl,,,,True,True,In nomine Jesu,de Nativitate,,,False,,firstVespers,secondVespers
V_Epiphany,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,12,sd Vig privil 2 cl,,,,True,True,Dum medium silentium,de Nativitate,,,False,,firstVespers,secondVespers
Epiphany,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,2,d I cl cum Oct privil 2 ord,,,,True,True,Ecce advenit,de Epiphania,,,False,,firstVespers,secondVespers
8_Epiphany,white,,,,,,,,"[3, 2, 6, 1, 3, 0]",False,,13,dm,,,,True,True,Ecce advenit,Communis,,,False,,firstVespers,secondVespers
D_Epiphany,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,13,dm,,,,True,True,Ecce advenit,et Comm de Epiphania,,,False,,firstVespers,secondVespers
HolyFamily,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,11,dm,,,,True,True,Exultat,et communcantes de Epiphania,,,False,,firstVespers,secondVespers
D_HolyFamily,white,"{""id"": ""D_Epiphany""}",,,,,,,"[0, 0, 0, 0, 0, 0]",False,,11,dm,,,,True,True,In excelso,et Comm de Epiphania,,,False,,firstVespers,secondVespers
de_AshWed,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,3,s I cl,,,,True,True,Misereris,de Quadragesima,,,False,,firstVespers,secondVespers
AshWed_f5,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,19,s,,,,False,False,Dum clamarem,de Quadragesima,,,False,,firstVespers,secondVespers
AshWed_f6,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,19,s,,,,False,False,Audivit,de Quadragesima,,,False,,firstVespers,secondVespers
AshWed_fs,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,19,s,,,,False,False,Audivit,de Quadragesima,,,False,,firstVespers,secondVespers
D_Lent_1,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,1,sd I cl,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
Ember_Lent_4,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,19,s,,,,False,False,Reminiscere,de Quadragesima,,,False,,firstVespers,secondVespers
Ember_Lent_6,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,19,s,,,,False,False,De necessitatibus,de Quadragesima,,,False,,firstVespers,secondVespers
Ember_Lent_s,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,19,s,,,,False,False,Intret,de Quadragesima,,,False,,firstVespers,secondVespers
SevenSorrows,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,14,dm,,,,True,False,Stabant,de B. Maria Virg.,Stabat Mater,,False,,firstVespers,secondVespers
de_Palm_f2,purple,,,,,,,,"[9, 2, 6, 13, 1, 0]",False,,3,s,,,,False,False,"Judica, Domine",de Cruce,,,False,,firstVespers,secondVespers
de_Palm_f3,purple,,,,,,,,"[9, 2, 6, 13, 1, 0]",False,,3,s,,,,False,False,Nos autem,de Cruce,,,False,,firstVespers,secondVespers
de_Palm_f4,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,3,s,,,,False,False,In nomine Jesu,de Cruce,,,False,,firstVespers,secondVespers
de_Palm_f5,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,2,d I cl,,,,False,True,Nos autem,de Cruce,,,False,,firstVespers,secondVespers
de_Palm_f6,black,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,2,d I cl,,,,False,False,Haec dicit,,,,False,,firstVespers,secondVespers
de_Palm_fs,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,2,d I cl,,,,False,True,In Missa,Te quidem,,,False,,firstVespers,secondVespers
Easter,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,1,d I cl cum Oct privil I ord,,,,True,True,Ressurexi,Paschalis,Victimae paschali laudes,,False,,firstVespers,secondVespers
8Easter_f2,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,2,d I cl,,,,True,True,Introduxit,"et Comm et Hanc Igitur, ut in die Paschae",Victimae paschali laudes,,False,,firstVespers,secondVespers
8Easter_f3,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,2,d I cl,,,,True,True,Aqua sapientiae,"et Comm et Hanc Igitur, ut in die Paschae",Victimae paschali laudes,,False,,firstVespers,secondVespers
8Easter_f4,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,3,sd,,,,True,True,Venite,"et Comm et Hanc Igitur, ut in die Paschae",Victimae paschali laudes,,False,,firstVespers,secondVespers
8Easter_f5,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,3,sd,,,,True,True,Victricem,"et Comm et Hang Igitur, ut in die Paschae",Victimae paschali laudes,,False,,firstVespers,secondVespers
8Easter_f6,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,3,sd,,,,True,True,Eduxit eos,"et Comm et Hanc Igitur, ut in die Paschae",Victimae paschali laudes,,False,,firstVespers,secondVespers
WhitSaturday,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,3,sd,,,,True,True,Eduxit Dominus,"et Comm et Hanc Igitur, ut in die Paschae",Victimae paschali laudes,,False,,firstVespers,secondVespers
StJoseph,white,,,,,,,,"[1, 2, 4, 4, 1, 0]",False,,2,d I cl cum Oct Communi,,,,True,True,Justus ut palma,de S Joseph,,,False,,firstVespers,secondVespers
8_StJoseph,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,13,dm,,,,True,True,Missa,Communis,,,False,,firstVespers,secondVespers
Rogation_1,purple,,,,,,,,"[0, 0, 0, 13, 0, 0]",feria,,19,feria,,,,True,False,Exaudivit,Paschalis,,,False,,firstVespers,secondVespers
Rogation_2,purple,,,,,,,,"[0, 0, 0, 13, 0, 0]",feria,,23,feria,,,,True,False,Exaudivit,Paschalis,,,False,,firstVespers,secondVespers
Rogation_3,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,True,False,Exaudivit,Paschalis,,,False,,firstVespers,secondVespers
Ascension,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,2,d I cl cum Oct privil 3 ord,,,,True,True,Viri Galilæi,et Comm de Ascensione,,,False,,firstVespers,secondVespers
8_Ascension,white,,,,,,,,"[3, 2, 3, 1, 3, 0]",False,,13,dm,,,,True,True,Viri Galilæi,et Comm de Ascensione,,,False,,firstVespers,secondVespers
p_Ascension_f6,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,13,dm,,,,True,True,Viri Galilæi,et Comm de Ascensione,,,False,,firstVespers,secondVespers
D_Ascension,white,,,,,,,,"[5, 1, 6, 13, 3, 0]",False,,16,sd,,,,False,True,"Exaudi, Domine",de Ascensione,,,False,,firstVespers,secondVespers
S_8_Ascension,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,17,sd,,,,False,True,"Exaudi, Domine",de Ascensione,,,False,,firstVespers,secondVespers
WhitSunday,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,1,dm I cl,,,,True,True,Quasi modo,Paschalis,,,False,,firstVespers,secondVespers
V_Pentecost,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,3,d I cl Vig privil I cl,,,,False,True,Cum sanctificatus,et Comm et Hanc Igitur de Pentecoste,,,False,,firstVespers,secondVespers
Pentecost,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,1,d I cl cum Oct privil I ord,,,,True,True,Spiritus Domini,et Comm et Hanc Igitur de Pentecoste,"Veni, Sancte Spiritus",,False,,firstVespers,secondVespers
8Pent_f2,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,3,d I cl,,,,True,True,Cibavit eos,et Comm et Hanc Igitur de Pentecoste,"Veni, Sancte Spiritus",,False,,firstVespers,secondVespers
8Pent_f3,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,3,d I cl,,,,True,True,Cibavit eos,et Comm et Hanc Igitur de Pentecoste,"Veni, Sancte Spiritus",,False,,firstVespers,secondVespers
8Pent_f5,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,3,d I cl,,,,True,True,Accepite jucunditatem,et Comm et Hanc Igitur de Pentecoste,"Veni, Sancte Spiritus",,False,,firstVespers,secondVespers
Ember_Pent_4,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,3,sd,,,,True,True,"Deus, dum egredereris",et Comm et Hanc Igitur de Pentecoste,"Veni, Sancte Spiritus",,False,,firstVespers,secondVespers
Ember_Pent_6,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,3,sd,,,,True,True,Repleatur os meum,et Comm et Hanc Igitur de Pentecoste,"Veni, Sancte Spiritus",,False,,firstVespers,secondVespers
Ember_Pent_s,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,3,sd,,,,True,True,Caritas Dei,et Comm et Hanc Igitur de Pentecoste,"Veni, Sancte Spiritus",,False,,firstVespers,secondVespers
Trinity,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,2,d I cl,,,,True,True,Benedicta sit,de Ssma Trinitate,,,False,,firstVespers,secondVespers
D_Pent_2,green,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,9,sd,,,,True,True,Factus est,"de Nativitate, vel de Ssma Trinitate","Lauda, Sion, Salvatorem",,False,,firstVespers,secondVespers
D_Pent_3,green,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Respice in me,de sacratissimo Code Jesu,,,False,,firstVespers,secondVespers
CorpusChristi,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,2,d I cl cum Oct privil 2 ord,,,,True,True,Cibavit eos,de Nativitate,"Lauda, Sion",,False,,firstVespers,secondVespers
8_CorpusChristi,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,4,dm,,,,True,True,Cibavit eos,de Nativitate,"Lauda, Sion",,False,,firstVespers,secondVespers
SacredHeart,white,,,,,,,,"[1, 0, 3, 1, 1, 0]",festiva,,2,d I cl cum Oct privil 3 ord,,,,True,True,Cogitationes,de Ssmo Corde Iesu,,,False,,firstVespers,secondVespers
8_SacredHeart,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,13,dm,,,,True,True,Cogitationes,de Ssmo Corde Iesu,,,False,,firstVespers,secondVespers
Ember_Sept_4,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,19,s,,,,False,False,Exsultate Deo,Communis,,,False,,firstVespers,secondVespers
Ember_Sept_6,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,19,s,,,,False,False,Laetetur cor,Communis,,,False,,firstVespers,secondVespers
Ember_Sept_s,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,19,s,,,,False,False,"Venite, adoremus",Communis,,,False,,firstVespers,secondVespers
ChristKing,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,2,d I cl,,,,True,True,Dignus est,de DNJC Rege,,,False,,firstVespers,secondVespers
Ember_Advent_4,purple,Deus qui de beate,Ecclesiæ,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,19,feria,,,,False,False,Rorate cæli,Communis,,,False,,firstVespers,secondVespers
Ember_Advent_6,purple,Deus qui de beate,Ecclesiæ,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,19,feria,,,,False,False,Prope es tu,Communis,,,False,,firstVespers,secondVespers
Ember_Advent_s,purple,Deus qui de beate,Ecclesiæ,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,19,feria,,,,False,False,"Veni, et ostende",Communis,,,False,,firstVespers,secondVespers
V_Christmas,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,3,d I cl Vig privil I cl,,,,False,False,Hodie scietis,Communis,,,False,,firstVespers,secondVespers
DV_Christmas,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,3,d I cl Vig privil I cl,,,,True,False,Hodie scietis,de Trinitate,,,False,,firstVespers,secondVespers
Christmas,white,,,,"{""sunday"": true}","{""psalms"": ""sunday""}","{""psalms"": ""sunday""}",,"[1, 1, 3, 1, 1, 0]",festiva,"{""v_r"": ""Qui natus es""}",2,d I cl cum Oct privil 3 ord,"{'int': 'Domine dixit', 'glo': True, 'cre': True, 'pre': 'et Comm (in hac Missa tantum dicitur ""noctem"") de Nativitate'}","{'int': 'Lux fulgebit', 'glo': True, 'cre': True, 'pre': 'et Comm de Nativitate'}","{'int': 'Puer natus', 'glo': True, 'cre': True, 'pre': 'et Comm de Nativitate', 'proper_last_gospel': 'Epiph'}",,,,,,,False,,firstVespers,secondVespers
D_Christmas_r,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Dum medium silentium,de Comm de Nativitate,,,False,,firstVespers,secondVespers
D_Christmas,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Dum medium,et Comm de Nativitate,,,False,,firstVespers,secondVespers
8_Chritmas_f6,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",feria,,16,sd,,,,True,True,Puer natus est nobis,et Comm de Nativitate,,,False,,firstVespers,secondVespers
StStephan,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,10,d II cl cum Oct simplici,,,,True,True,Sederunt,et Comm de Nativitate,,,False,,firstVespers,secondVespers
StJohn,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,10,d II cl cum Oct simplici,,,,True,True,In medio ecclesiæ,et Comm de Nativitate,,,False,,firstVespers,secondVespers
StsInnocents,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,10,d II cl cum Oct simplici,,,,True,True,Ex ore infantium,et Comm de Nativitate,,,False,,firstVespers,secondVespers
StThomas,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,15,d,,,,True,True,Gaudeamus omnes,et Comm de Nativitate,,,False,,firstVespers,secondVespers
StSylvester,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,15,d,,,,True,False,Si diligis me,et Comm de Nativitate,,,False,,firstVespers,secondVespers
D_StThomas,red,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,15,d,,,,True,True,Gaudeamus omnes,et Comm de Nativitate,,,False,,firstVespers,secondVespers
D_StSylvester,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",festiva,,15,d,,,,True,False,Si diligis me,et Comm de Nativitate,,,False,,firstVespers,secondVespers
D_Epiph_1,green,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Omnis terra,de Ssma Trinitate,,,False,,firstVespers,secondVespers
de_Epiph_1_2,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_1_3,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_1_4,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_1_5,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_1_6,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_1_s,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
D_Epiph_2,green,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Omnis terra,de Ssma Trinitate,,,False,,firstVespers,secondVespers
de_Epiph_2_2,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_2_3,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_2_4,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_2_5,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_2_6,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_2_s,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
D_Epiph_3,green,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Omnis terra,de Ssma Trinitate,,,False,,firstVespers,secondVespers
de_Epiph_3_2,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_3_3,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_3_4,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_3_5,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_3_6,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_3_s,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
D_Epiph_4,green,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Omnis terra,de Ssma Trinitate,,,False,,firstVespers,secondVespers
de_Epiph_4_2,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_4_3,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_4_4,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_4_5,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_4_6,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_4_s,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
D_Epiph_5,green,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Omnis terra,de Ssma Trinitate,,,False,,firstVespers,secondVespers
de_Epiph_5_2,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_5_3,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_5_4,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_5_5,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_5_6,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_5_s,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
D_Epiph_6,green,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Omnis terra,de Ssma Trinitate,,,False,,firstVespers,secondVespers
de_Epiph_6_2,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_6_3,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_6_4,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_6_5,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_6_6,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
de_Epiph_6_s,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Omnis terra,Communis,,,False,,firstVespers,secondVespers
8_Epiph_fs,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,9,feria,,,,True,True,Ecce advenit,Communis,,,False,,firstVespers,secondVespers
8_Epiph_f2,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,9,feria,,,,True,True,Ecce advenit,Communis,,,False,,firstVespers,secondVespers
8_Epiph_f3,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,9,feria,,,,True,True,Ecce advenit,Communis,,,False,,firstVespers,secondVespers
8_Epiph_f4,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,9,feria,,,,True,True,Ecce advenit,Communis,,,False,,firstVespers,secondVespers
8_Epiph_f5,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,9,feria,,,,True,True,Ecce advenit,Communis,,,False,,firstVespers,secondVespers
8_Epiph_f6,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,9,feria,,,,True,True,Ecce advenit,Communis,,,False,,firstVespers,secondVespers
8_Epiph_f7,white,,,,,,,,"[8, 2, 6, 13, 3, 0]",feria,,9,feria,,,,True,True,Ecce advenit,Communis,,,False,,firstVespers,secondVespers
Septuagesima,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,8,sd II cl,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sept_f2,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sept_f3,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sept_f4,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sept_f5,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sept_f6,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sept_fs,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
Sexagesima,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,8,sd II cl,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sexa_f2,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sexa_f3,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sexa_f4,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sexa_f5,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sexa_f6,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Sexa_fs,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
Quinquagesima,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,8,sd II cl,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Quin_f2,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Quin_f3,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Quin_f4,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Quin_f5,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Quin_f6,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
de_Quin_fs,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,feria,,,,True,False,,Communis,,,False,,firstVespers,secondVespers
